,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
733,BMD_RS01245,NODE_148_length_6948_cov_154.031000_7,73.478,230,61,0,1,230,1,230,3.18e-129,361.0,233,0.9871244635193133,<=>
735,BMD_RS01250,NODE_148_length_6948_cov_154.031000_6,76.667,150,35,0,1,150,1,150,1.4700000000000001e-86,246.0,150,1.0,<=>
745,BMD_RS01255,NODE_148_length_6948_cov_154.031000_5,83.881,335,54,0,3,337,4,338,0.0,577.0,339,0.9882005899705014,<=>
747,BMD_RS01260,NODE_148_length_6948_cov_154.031000_4,80.31,645,126,1,1,644,1,645,0.0,1019.0,645,1.0,<=>
883,BMD_RS01265,NODE_148_length_6948_cov_154.031000_3,92.381,210,16,0,1,210,1,210,2.76e-146,403.0,213,0.9859154929577465,<=>
884,BMD_RS01270,NODE_148_length_6948_cov_154.031000_2,62.5,56,21,0,1,56,1,56,8.300000000000001e-22,76.3,62,0.9032258064516129,->
886,BMD_RS01275,NODE_148_length_6948_cov_154.031000_1,81.707,246,45,0,1,246,1,246,5.889999999999999e-146,405.0,252,0.9761904761904762,<=>
887,BMD_RS01280,NODE_142_length_7509_cov_152.605355_9,75.641,78,17,1,1,76,1,78,9.63e-38,117.0,76,1.0263157894736843,<=>
888,BMD_RS01285,NODE_142_length_7509_cov_152.605355_8,74.18,244,62,1,1,243,1,244,2.24e-121,342.0,243,1.0041152263374487,<=>
889,BMD_RS01290,NODE_142_length_7509_cov_152.605355_7,97.895,95,2,0,1,95,1,95,4.18e-61,178.0,95,1.0,<=>
890,BMD_RS01295,NODE_142_length_7509_cov_152.605355_6,97.794,544,12,0,1,544,1,544,0.0,1049.0,544,1.0,<=>
891,BMD_RS01300,NODE_118_length_10201_cov_172.457922_4,65.714,315,108,0,1,315,1,315,2.15e-165,459.0,317,0.9936908517350158,<=>
894,BMD_RS01305,NODE_118_length_10201_cov_172.457922_5,40.936,342,187,7,24,358,23,356,9.27e-76,237.0,397,0.8614609571788413,<=>
895,BMD_RS01310,NODE_118_length_10201_cov_172.457922_6,51.973,735,332,6,5,731,3,724,0.0,766.0,731,1.0054719562243501,<=>
896,BMD_RS01315,NODE_118_length_10201_cov_172.457922_7,93.529,510,33,0,1,510,1,510,0.0,992.0,510,1.0,<=>
900,BMD_RS01320,NODE_118_length_10201_cov_172.457922_8,77.149,442,101,0,1,442,1,442,0.0,664.0,442,1.0,<=>
904,BMD_RS01340,NODE_51_length_24165_cov_154.967245_21,78.462,65,14,0,3,67,4,68,1.6e-32,103.0,67,0.9701492537313433,<=>
905,BMD_RS01345,NODE_51_length_24165_cov_154.967245_20,88.957,163,18,0,1,163,1,163,2.57e-105,295.0,163,1.0,<=>
906,BMD_RS01350,NODE_51_length_24165_cov_154.967245_19,86.667,360,48,0,23,382,1,360,0.0,646.0,382,0.9424083769633508,<=>
910,BMD_RS01355,NODE_51_length_24165_cov_154.967245_18,97.448,431,11,0,1,431,1,431,0.0,875.0,431,1.0,<=>
913,BMD_RS01360,NODE_51_length_24165_cov_154.967245_17,93.644,236,15,0,1,236,1,236,1.7100000000000001e-164,451.0,236,1.0,<=>
914,BMD_RS01365,NODE_51_length_24165_cov_154.967245_16,97.619,84,2,0,1,84,1,84,3.8099999999999996e-55,162.0,84,1.0,<=>
915,BMD_RS01370,NODE_51_length_24165_cov_154.967245_15,92.14,229,17,1,1,229,1,228,4.45e-161,441.0,229,1.0,<=>
920,BMD_RS01375,NODE_51_length_24165_cov_154.967245_14,92.297,740,57,0,1,740,1,740,0.0,1426.0,744,0.9946236559139785,<=>
922,BMD_RS01380,NODE_51_length_24165_cov_154.967245_13,94.915,472,23,1,1,472,1,471,0.0,922.0,472,1.0,<=>
925,BMD_RS01385,NODE_51_length_24165_cov_154.967245_12,87.283,346,44,0,1,346,1,346,0.0,619.0,346,1.0,<=>
926,BMD_RS01390,NODE_51_length_24165_cov_154.967245_11,82.902,193,33,0,1,193,1,193,1.54e-121,338.0,193,1.0,<=>
929,BMD_RS01395,NODE_51_length_24165_cov_154.967245_10,95.322,513,24,0,1,513,1,513,0.0,1010.0,513,1.0,<=>
930,BMD_RS01400,NODE_51_length_24165_cov_154.967245_9,86.493,422,57,0,1,422,1,422,0.0,743.0,425,0.9929411764705882,<=>
932,BMD_RS01405,NODE_51_length_24165_cov_154.967245_8,67.123,73,23,1,1,73,1,72,7.990000000000001e-35,110.0,86,0.8488372093023255,<=>
933,BMD_RS01410,NODE_51_length_24165_cov_154.967245_7,67.82,578,186,0,6,583,6,583,0.0,854.0,583,0.9914236706689536,<=>
935,BMD_RS01415,NODE_51_length_24165_cov_154.967245_6,96.907,97,3,0,1,97,1,97,3.5299999999999998e-68,196.0,102,0.9509803921568627,<=>
936,BMD_RS01420,NODE_51_length_24165_cov_154.967245_5,92.408,461,35,0,1,461,1,461,0.0,909.0,461,1.0,<=>
937,BMD_RS01425,NODE_51_length_24165_cov_154.967245_4,83.19,232,39,0,1,232,1,232,1.45e-149,413.0,233,0.9957081545064378,<=>
938,BMD_RS01430,NODE_51_length_24165_cov_154.967245_3,91.375,742,62,2,9,750,1,740,0.0,1373.0,750,0.9893333333333333,<=>
942,BMD_RS01435,NODE_51_length_24165_cov_154.967245_2,84.155,669,106,0,1,669,1,669,0.0,1176.0,669,1.0,<=>
944,BMD_RS01440,NODE_51_length_24165_cov_154.967245_1,74.372,398,101,1,1,398,1,397,0.0,622.0,398,1.0,<=>
945,BMD_RS01445,NODE_8_length_72864_cov_154.944867_1,66.452,155,52,0,1,155,1,155,2.66e-78,227.0,162,0.9567901234567902,<=>
946,BMD_RS01450,NODE_8_length_72864_cov_154.944867_2,91.753,97,8,0,1,97,1,97,3.57e-63,183.0,97,1.0,<=>
947,BMD_RS01455,NODE_8_length_72864_cov_154.944867_3,96.914,486,15,0,1,486,1,486,0.0,972.0,486,1.0,<=>
949,BMD_RS01460,NODE_8_length_72864_cov_154.944867_4,95.807,477,20,0,1,477,1,477,0.0,944.0,477,1.0,<=>
950,BMD_RS01465,NODE_8_length_72864_cov_154.944867_5,93.569,311,20,0,1,311,1,311,0.0,601.0,311,1.0,<=>
953,BMD_RS01470,NODE_8_length_72864_cov_154.944867_6,87.991,458,55,0,1,458,1,458,0.0,837.0,458,1.0,<=>
955,BMD_RS25650,NODE_32_length_35583_cov_122.758576_38,31.944,360,183,13,80,430,33,339,7.53e-40,148.0,724,0.4972375690607735,->
961,BMD_RS01485,NODE_30_length_37530_cov_136.704616_10,42.491,273,151,2,3,269,9,281,1.7400000000000002e-77,233.0,272,1.0036764705882353,->
970,BMD_RS27095,NODE_182_length_3473_cov_137.970259_2,60.0,100,40,0,1,100,1,100,9.73e-39,134.0,111,0.9009009009009009,->
971,BMD_RS01490,NODE_182_length_3473_cov_137.970259_2,47.051,746,389,3,1,741,170,914,0.0,738.0,744,1.0026881720430108,<=>
972,BMD_RS01495,NODE_48_length_25400_cov_144.904316_6,76.623,77,18,0,1,77,1,77,1.42e-41,127.0,77,1.0,<=>
973,BMD_RS01500,NODE_48_length_25400_cov_144.904316_7,56.369,314,136,1,1,313,1,314,3.2799999999999996e-135,384.0,328,0.9573170731707317,<=>
975,BMD_RS01505,NODE_48_length_25400_cov_144.904316_8,49.091,605,299,3,1,602,1,599,0.0,589.0,602,1.004983388704319,<=>
1008,BMD_RS01510,NODE_48_length_25400_cov_144.904316_9,85.141,249,37,0,1,249,1,249,7.600000000000001e-163,447.0,249,1.0,<=>
1013,BMD_RS01515,NODE_48_length_25400_cov_144.904316_10,61.756,353,134,1,1,352,1,353,1.63e-167,468.0,355,0.9943661971830986,<=>
1014,BMD_RS01520,NODE_48_length_25400_cov_144.904316_11,52.424,330,152,2,6,332,5,332,9.040000000000001e-123,353.0,338,0.9763313609467456,<=>
1016,BMD_RS01525,NODE_172_length_4178_cov_121.686418_2,35.922,103,63,3,7,109,5,104,7.76e-09,52.0,274,0.3759124087591241,->
1018,BMD_RS01530,NODE_64_length_20277_cov_123.248119_10,70.823,401,117,0,3,403,2,402,0.0,521.0,407,0.9852579852579852,<=>
1026,BMD_RS01535,NODE_48_length_25400_cov_144.904316_12,45.249,221,116,3,1,217,1,220,9.54e-63,192.0,218,1.0137614678899083,<=>
1027,BMD_RS01540,NODE_48_length_25400_cov_144.904316_13,60.116,173,65,1,1,169,1,173,5.92e-75,219.0,174,0.9942528735632183,<=>
1028,BMD_RS01545,NODE_21_length_48808_cov_144.287763_51,60.833,240,94,0,1,240,1,240,1.53e-108,310.0,243,0.9876543209876543,->
1110,BMD_RS01550,NODE_23_length_46620_cov_141.339535_3,34.459,148,83,6,24,164,22,162,9.42e-11,57.8,272,0.5441176470588235,<=>
1111,BMD_RS01555,NODE_2_length_103972_cov_145.337677_12,34.742,213,133,2,4,210,20,232,3.35e-37,126.0,213,1.0,->
1117,BMD_RS01560,NODE_2_length_103972_cov_145.337677_12,35.751,193,123,1,22,214,38,229,7.820000000000001e-33,115.0,217,0.8894009216589862,->
1123,BMD_RS01565,NODE_106_length_12173_cov_143.203704_5,36.184,456,272,7,4,447,2,450,1.3799999999999999e-92,285.0,452,1.008849557522124,->
1128,BMD_RS01575,NODE_48_length_25400_cov_144.904316_14,47.853,163,80,3,22,180,22,183,1.24e-38,127.0,180,0.9055555555555556,<=>
1131,BMD_RS01580,NODE_48_length_25400_cov_144.904316_15,32.766,235,111,4,1,192,1,231,1.8900000000000001e-31,110.0,192,1.2239583333333333,<=>
1133,BMD_RS01585,NODE_48_length_25400_cov_144.904316_16,63.053,452,161,5,1,448,1,450,0.0,566.0,449,1.0066815144766148,<=>
1163,BMD_RS01590,NODE_48_length_25400_cov_144.904316_17,74.892,231,55,1,1,231,1,228,9.099999999999999e-126,352.0,231,1.0,<=>
1200,BMD_RS01595,NODE_80_length_16641_cov_144.313934_7,38.264,311,186,2,266,570,61,371,6.78e-72,232.0,585,0.5316239316239316,<=>
1229,BMD_RS01600,NODE_80_length_16641_cov_144.313934_6,45.763,236,123,2,1,236,2,232,4.38e-75,224.0,242,0.9752066115702479,<=>
1259,BMD_RS01605,NODE_5_length_93380_cov_122.726547_43,33.252,409,234,13,6,393,10,400,7.51e-30,116.0,405,1.0098765432098766,->
1260,BMD_RS01615,NODE_31_length_36922_cov_127.720505_30,37.788,217,133,1,4,218,2,218,6.54e-51,165.0,311,0.6977491961414791,->
1340,BMD_RS01620,NODE_65_length_20146_cov_124.136678_13,34.783,92,45,4,83,164,124,210,1.99e-05,40.8,198,0.46464646464646464,->
1341,BMD_RS01625,NODE_32_length_35583_cov_122.758576_27,75.714,140,34,0,1,140,1,140,1.28e-77,223.0,140,1.0,<=>
1347,BMD_RS01635,NODE_45_length_25994_cov_128.337269_20,25.641,156,103,6,204,351,183,333,1.56e-06,46.6,388,0.4020618556701031,->
1350,BMD_RS01640,NODE_32_length_35583_cov_122.758576_20,64.062,128,45,1,3,130,2,128,3.99e-53,161.0,141,0.9078014184397163,<=>
1352,BMD_RS01645,NODE_48_length_25400_cov_144.904316_18,90.286,175,17,0,1,175,1,175,9.06e-118,327.0,175,1.0,<=>
1356,BMD_RS01655,NODE_48_length_25400_cov_144.904316_25,60.87,161,63,0,1,161,1,161,2.27e-70,206.0,163,0.9877300613496932,<=>
1357,BMD_RS01660,NODE_48_length_25400_cov_144.904316_26,73.984,246,64,0,2,247,9,254,4.24e-142,395.0,251,0.9800796812749004,<=>
1358,BMD_RS01665,NODE_48_length_25400_cov_144.904316_27,88.454,485,56,0,1,485,1,485,0.0,870.0,485,1.0,<=>
1362,BMD_RS01670,NODE_129_length_8943_cov_134.112339_1,27.35,234,157,4,10,241,3,225,5.98e-15,72.0,352,0.6647727272727273,->
1363,BMD_RS01675,NODE_48_length_25400_cov_144.904316_28,80.26,385,76,0,1,385,1,385,0.0,656.0,389,0.9897172236503856,<=>
1367,BMD_RS01680,NODE_23_length_46620_cov_141.339535_39,44.444,45,25,0,19,63,14,58,1.4e-07,43.5,152,0.29605263157894735,<=>
1368,BMD_RS01685,NODE_195_length_2262_cov_139.808238_2,82.972,323,54,1,1,322,1,323,0.0,558.0,322,1.0031055900621118,<=>
1371,BMD_RS01690,NODE_195_length_2262_cov_139.808238_1,65.566,212,73,0,9,220,60,271,7.91e-88,270.0,529,0.4007561436672968,<=>
1404,BMD_RS01695,NODE_70_length_19252_cov_126.168136_2,43.891,221,121,2,3,223,7,224,4.83e-59,183.0,242,0.9132231404958677,->
1443,BMD_RS01700,NODE_62_length_21089_cov_116.788121_13,41.584,202,116,1,7,206,7,208,1.97e-57,178.0,220,0.9181818181818182,->
1446,BMD_RS01705,NODE_62_length_21089_cov_116.788121_14,30.597,268,162,1,1,244,1,268,1.0099999999999999e-45,151.0,251,1.0677290836653386,->
1448,BMD_RS01710,NODE_127_length_9057_cov_141.782517_11,67.978,356,114,0,1,356,73,428,0.0,510.0,365,0.9753424657534246,<=>
1478,BMD_RS01715,NODE_127_length_9057_cov_141.782517_8,77.582,397,88,1,1,397,1,396,0.0,629.0,402,0.9875621890547264,<=>
1485,BMD_RS01720,NODE_127_length_9057_cov_141.782517_7,55.238,105,47,0,1,105,2,106,6.25e-38,120.0,106,0.9905660377358491,<=>
1487,BMD_RS01725,NODE_127_length_9057_cov_141.782517_6,57.865,178,72,1,1,178,1,175,4.55e-71,211.0,200,0.89,<=>
1491,BMD_RS01730,NODE_127_length_9057_cov_141.782517_5,50.388,129,60,2,1,128,1,126,8.859999999999999e-38,122.0,131,0.9847328244274809,<=>
1492,BMD_RS01735,NODE_77_length_18166_cov_123.838797_14,89.796,98,10,0,1,98,1,98,1.26e-62,182.0,98,1.0,<=>
1494,BMD_RS01740,NODE_127_length_9057_cov_141.782517_3,71.25,80,23,0,1,80,1,80,1.1e-43,132.0,80,1.0,<=>
1495,BMD_RS01745,NODE_127_length_9057_cov_141.782517_2,51.972,431,196,2,1,430,1,421,3.15e-159,454.0,435,0.9908045977011494,<=>
1496,BMD_RS01750,NODE_145_length_7303_cov_143.080542_4,78.455,984,211,1,511,1493,1,984,0.0,1632.0,1493,0.6590756865371735,<=>
1503,BMD_RS01755,NODE_145_length_7303_cov_143.080542_3,55.587,1065,375,12,1,1061,1,971,0.0,1099.0,1061,1.003770028275212,<=>
1505,BMD_RS01760,NODE_145_length_7303_cov_143.080542_2,39.073,151,88,2,11,159,6,154,1.2400000000000001e-26,95.9,166,0.9096385542168675,<=>
1506,BMD_RS01765,NODE_145_length_7303_cov_143.080542_1,72.956,159,42,1,1,158,1,159,3.41e-83,239.0,159,1.0,<=>
1507,BMD_RS01770,NODE_15_length_57890_cov_144.201287_59,72.539,386,96,4,6,385,9,390,0.0,577.0,385,1.0025974025974025,<=>
1508,BMD_RS01775,NODE_99_length_13785_cov_121.700102_2,45.287,541,276,11,7,537,3,533,8.43e-162,468.0,546,0.9908424908424909,<=>
1509,BMD_RS01780,NODE_15_length_57890_cov_144.201287_53,86.047,172,24,0,1,172,1,172,6.67e-112,312.0,172,1.0,<=>
1511,BMD_RS01785,NODE_15_length_57890_cov_144.201287_52,59.111,450,166,4,1,446,1,436,0.0,530.0,446,1.0089686098654709,<=>
1513,BMD_RS01790,NODE_15_length_57890_cov_144.201287_51,44.487,263,136,4,39,299,21,275,1.03e-75,229.0,299,0.8795986622073578,<=>
1514,BMD_RS01795,NODE_15_length_57890_cov_144.201287_50,95.183,519,25,0,1,519,1,519,0.0,1006.0,519,1.0,<=>
1649,BMD_RS01800,NODE_15_length_57890_cov_144.201287_49,55.484,310,137,1,3,311,3,312,1.34e-130,371.0,311,0.9967845659163987,<=>
1652,BMD_RS01805,NODE_15_length_57890_cov_144.201287_48,74.309,362,92,1,1,362,1,361,0.0,567.0,362,1.0,<=>
1653,BMD_RS25725,NODE_5_length_93380_cov_122.726547_51,55.556,36,16,0,2,37,3,38,9.04e-10,45.1,44,0.8181818181818182,->
1654,BMD_RS01815,NODE_15_length_57890_cov_144.201287_47,81.944,144,26,0,1,144,1,144,1.6999999999999999e-84,241.0,150,0.96,<=>
1656,BMD_RS01820,NODE_15_length_57890_cov_144.201287_46,56.5,400,161,5,1,390,1,397,1.83e-160,454.0,394,1.015228426395939,<=>
1657,BMD_RS01825,NODE_29_length_39116_cov_140.738851_37,40.898,423,246,4,7,428,8,427,4.7799999999999996e-114,338.0,430,0.9837209302325581,->
1660,BMD_RS01830,NODE_15_length_57890_cov_144.201287_42,83.14,172,28,1,1,171,1,172,9.569999999999999e-104,291.0,171,1.0058479532163742,<=>
1665,BMD_RS01835,NODE_15_length_57890_cov_144.201287_40,67.068,249,75,1,1,249,1,242,8.98e-120,338.0,249,1.0,<=>
1668,BMD_RS01840,NODE_15_length_57890_cov_144.201287_38,72.664,578,156,1,1,578,1,576,0.0,850.0,579,0.998272884283247,<=>
1670,BMD_RS01845,NODE_15_length_57890_cov_144.201287_37,89.041,73,8,0,1,73,1,73,3.71e-44,134.0,76,0.9605263157894737,<=>
1671,BMD_RS01850,NODE_15_length_57890_cov_144.201287_36,69.481,154,47,0,1,154,1,154,1.7e-78,227.0,158,0.9746835443037974,<=>
1673,BMD_RS01855,NODE_15_length_57890_cov_144.201287_35,56.757,111,47,1,4,113,5,115,9.06e-32,105.0,113,0.9823008849557522,<=>
1674,BMD_RS01860,NODE_15_length_57890_cov_144.201287_34,82.9,269,46,0,7,275,5,273,3.3700000000000002e-164,453.0,280,0.9607142857142857,<=>
1677,BMD_RS01865,NODE_15_length_57890_cov_144.201287_32,82.812,640,109,1,1,640,1,639,0.0,1069.0,640,1.0,<=>
1685,BMD_RS01870,NODE_15_length_57890_cov_144.201287_31,86.0,50,7,0,1,50,1,50,9.64e-28,90.5,50,1.0,<=>
1686,BMD_RS01875,NODE_15_length_57890_cov_144.201287_30,81.132,106,20,0,1,106,11,116,7.17e-63,183.0,106,1.0,<=>
1694,BMD_RS01880,NODE_15_length_57890_cov_144.201287_29,79.592,294,60,0,15,308,19,312,9.099999999999999e-176,485.0,308,0.9545454545454546,<=>
1698,BMD_RS01885,NODE_15_length_57890_cov_144.201287_28,71.501,393,110,1,1,391,1,393,0.0,556.0,395,0.9949367088607595,<=>
1701,BMD_RS01895,NODE_15_length_57890_cov_144.201287_27,76.19,126,29,1,1,126,1,125,8.37e-69,200.0,128,0.984375,<=>
1702,BMD_RS01900,NODE_15_length_57890_cov_144.201287_15,72.059,136,38,0,4,139,2,137,7.58e-76,218.0,139,0.9784172661870504,<=>
1704,BMD_RS01905,NODE_15_length_57890_cov_144.201287_14,84.615,351,54,0,2,352,1,351,0.0,516.0,352,0.9971590909090909,<=>
1705,BMD_RS01910,NODE_15_length_57890_cov_144.201287_13,73.063,271,69,1,1,267,1,271,6.74e-151,419.0,267,1.0149812734082397,<=>
1706,BMD_RS01915,NODE_15_length_57890_cov_144.201287_12,74.674,383,80,1,8,373,12,394,0.0,607.0,373,1.0268096514745308,<=>
1707,BMD_RS01920,NODE_15_length_57890_cov_144.201287_10,84.483,58,9,0,1,58,1,58,4.96e-32,102.0,62,0.9354838709677419,<=>
1708,BMD_RS01925,NODE_15_length_57890_cov_144.201287_9,90.448,513,49,0,1,513,2,514,0.0,925.0,513,1.0,<=>
1709,BMD_RS01930,NODE_15_length_57890_cov_144.201287_8,76.667,270,56,2,1,266,1,267,2.81e-157,436.0,270,1.0,<=>
1715,BMD_RS01935,NODE_15_length_57890_cov_144.201287_7,86.304,460,63,0,1,460,1,460,0.0,831.0,462,0.9956709956709957,<=>
1717,BMD_RS01945,NODE_106_length_12173_cov_143.203704_5,56.319,451,196,1,1,450,1,451,0.0,523.0,451,1.0,<=>
1722,BMD_RS01950,NODE_58_length_22324_cov_106.349485_11,43.529,255,142,1,458,710,923,1177,2.08e-65,232.0,714,0.35714285714285715,->
1753,BMD_RS25730,NODE_170_length_4595_cov_138.665339_1,65.789,38,13,0,1,38,1,38,5.59e-13,52.8,39,0.9743589743589743,<=>
1754,BMD_RS01955,NODE_170_length_4595_cov_138.665339_2,86.096,187,26,0,1,187,44,230,4.4400000000000004e-125,348.0,187,1.0,<=>
1755,BMD_RS01960,NODE_170_length_4595_cov_138.665339_3,84.574,376,58,0,1,376,1,376,0.0,671.0,376,1.0,<=>
1760,BMD_RS01965,NODE_170_length_4595_cov_138.665339_4,67.11,301,99,0,1,301,1,301,1.04e-157,439.0,301,1.0,<=>
1761,BMD_RS01970,NODE_114_length_10672_cov_134.512317_5,72.963,270,73,0,1,270,1,270,3.23e-146,407.0,270,1.0,<=>
1762,BMD_RS01975,NODE_114_length_10672_cov_134.512317_6,64.091,220,77,2,1,218,1,220,6.33e-103,293.0,218,1.0091743119266054,<=>
1784,BMD_RS01980,NODE_114_length_10672_cov_134.512317_7,76.699,103,24,0,1,103,1,103,6.780000000000001e-59,173.0,105,0.9809523809523809,<=>
1785,BMD_RS01985,NODE_114_length_10672_cov_134.512317_8,76.471,51,12,0,1,51,1,51,4.44e-25,84.0,52,0.9807692307692307,<=>
1786,BMD_RS01990,NODE_114_length_10672_cov_134.512317_9,86.667,90,12,0,1,90,1,90,2.51e-56,165.0,90,1.0,<=>
1787,BMD_RS01995,NODE_114_length_10672_cov_134.512317_10,81.04,327,62,0,1,327,1,327,0.0,574.0,327,1.0,<=>
1789,BMD_RS02000,NODE_114_length_10672_cov_134.512317_11,80.0,360,72,0,1,360,1,360,0.0,619.0,365,0.9863013698630136,<=>
1791,BMD_RS02005,NODE_114_length_10672_cov_134.512317_12,73.333,75,20,0,1,75,1,75,6.42e-40,123.0,75,1.0,<=>
1792,BMD_RS02010,NODE_114_length_10672_cov_134.512317_13,93.2,250,17,0,1,250,1,250,1.4199999999999999e-176,482.0,250,1.0,<=>
1816,BMD_RS02015,NODE_114_length_10672_cov_134.512317_14,82.857,35,6,0,64,98,25,59,1.45e-14,59.7,98,0.35714285714285715,<=>
1817,BMD_RS02020,NODE_114_length_10672_cov_134.512317_15,68.75,80,25,0,1,80,1,80,1.48e-31,102.0,87,0.9195402298850575,<=>
1818,BMD_RS02025,NODE_114_length_10672_cov_134.512317_16,85.475,179,25,1,1,179,1,178,1.4300000000000001e-117,327.0,179,1.0,<=>
1819,BMD_RS02030,NODE_114_length_10672_cov_134.512317_17,82.373,573,100,1,8,580,1,572,0.0,955.0,584,0.9811643835616438,<=>
1895,BMD_RS02035,NODE_129_length_8943_cov_134.112339_1,77.961,363,80,0,1,363,1,363,0.0,570.0,363,1.0,<=>
1897,BMD_RS02040,NODE_129_length_8943_cov_134.112339_2,92.343,431,33,0,1,431,1,431,0.0,821.0,433,0.9953810623556582,<=>
1907,BMD_RS02045,NODE_129_length_8943_cov_134.112339_3,87.87,338,41,0,1,338,1,338,0.0,617.0,338,1.0,<=>
1985,BMD_RS02050,NODE_129_length_8943_cov_134.112339_4,85.985,264,37,0,1,264,1,264,2.2600000000000002e-163,450.0,264,1.0,<=>
1986,BMD_RS02055,NODE_129_length_8943_cov_134.112339_5,87.786,262,32,0,1,262,1,262,2.3399999999999998e-172,473.0,262,1.0,<=>
1987,BMD_RS02060,NODE_129_length_8943_cov_134.112339_6,79.231,130,27,0,2,131,1,130,1.18e-72,210.0,132,0.9848484848484849,<=>
1988,BMD_RS02065,NODE_129_length_8943_cov_134.112339_7,79.618,157,32,0,1,157,1,157,2.21e-93,264.0,157,1.0,<=>
1995,BMD_RS02070,NODE_129_length_8943_cov_134.112339_8,93.103,145,10,0,1,145,1,145,6.41e-101,282.0,145,1.0,<=>
1998,BMD_RS02075,NODE_129_length_8943_cov_134.112339_9,85.714,119,17,0,1,119,1,119,7.97e-77,219.0,120,0.9916666666666667,<=>
1999,BMD_RS02080,NODE_129_length_8943_cov_134.112339_10,77.273,286,64,1,1,286,1,285,7.82e-172,474.0,289,0.9896193771626297,<=>
2000,BMD_RS02185,NODE_155_length_5995_cov_130.683339_4,66.667,222,74,0,1,222,1,222,1.24e-109,311.0,222,1.0,<=>
2001,BMD_RS02190,NODE_155_length_5995_cov_130.683339_3,82.933,375,64,0,1,375,1,375,0.0,666.0,379,0.9894459102902374,<=>
2002,BMD_RS02195,NODE_155_length_5995_cov_130.683339_2,67.003,297,97,1,1,296,1,297,2.26e-153,427.0,296,1.0033783783783783,<=>
2003,BMD_RS02200,NODE_155_length_5995_cov_130.683339_1,83.974,156,25,0,1,156,1,156,4.0400000000000004e-103,289.0,158,0.9873417721518988,<=>
2005,BMD_RS02205,NODE_85_length_16197_cov_136.247891_2,96.677,632,21,0,1,632,1,632,0.0,1258.0,632,1.0,<=>
2006,BMD_RS02210,NODE_85_length_16197_cov_136.247891_3,95.42,393,18,0,1,393,1,393,0.0,746.0,393,1.0,<=>
2007,BMD_RS27110,NODE_31_length_36922_cov_127.720505_18,37.821,156,95,1,1,156,1,154,3.58e-35,122.0,157,0.9936305732484076,->
2012,BMD_RS27115,NODE_57_length_22552_cov_122.070834_1,36.022,186,117,1,1,184,148,333,2.88e-37,128.0,186,1.0,->
2014,BMD_RS02220,NODE_24_length_44152_cov_141.061940_1,38.305,295,181,1,1,295,1,294,2.39e-71,219.0,299,0.9866220735785953,<=>
2018,BMD_RS02225,NODE_85_length_16197_cov_136.247891_9,65.468,139,48,0,9,147,9,147,1.46e-65,193.0,152,0.9144736842105263,<=>
2019,BMD_RS02235,NODE_85_length_16197_cov_136.247891_10,82.741,591,99,2,1,590,1,589,0.0,1038.0,590,1.0016949152542374,<=>
2020,BMD_RS02240,NODE_85_length_16197_cov_136.247891_11,62.105,95,36,0,1,95,1,95,1.1199999999999999e-38,121.0,97,0.979381443298969,<=>
2021,BMD_RS02245,NODE_85_length_16197_cov_136.247891_13,81.818,275,50,0,1,275,1,275,1.3400000000000002e-163,452.0,275,1.0,<=>
2024,BMD_RS02250,NODE_85_length_16197_cov_136.247891_14,86.091,417,58,0,1,417,1,417,0.0,732.0,420,0.9928571428571429,<=>
2032,BMD_RS02255,NODE_85_length_16197_cov_136.247891_15,84.884,344,52,0,1,344,1,344,0.0,573.0,344,1.0,<=>
2035,BMD_RS02260,NODE_76_length_18936_cov_176.682645_1,88.832,197,22,0,1,197,1,197,2.1100000000000002e-122,341.0,202,0.9752475247524752,<=>
2038,BMD_RS02265,NODE_76_length_18936_cov_176.682645_2,80.534,262,50,1,1,262,1,261,8.78e-161,444.0,264,0.9924242424242424,<=>
2043,BMD_RS02270,NODE_26_length_40229_cov_115.819112_29,26.812,414,258,20,6,395,2,394,2.88e-13,67.8,438,0.9452054794520548,->
2047,BMD_RS02280,NODE_64_length_20277_cov_123.248119_12,51.682,743,343,4,1,741,1,729,0.0,816.0,742,1.0013477088948788,<=>
2048,BMD_RS02285,NODE_76_length_18936_cov_176.682645_6,79.88,333,66,1,1,332,1,333,0.0,577.0,332,1.0030120481927711,<=>
2049,BMD_RS02290,NODE_76_length_18936_cov_176.682645_8,71.958,189,53,0,1,189,1,189,3.21e-101,287.0,193,0.9792746113989638,<=>
2052,BMD_RS02295,NODE_76_length_18936_cov_176.682645_9,73.95,357,90,2,1,354,1,357,0.0,555.0,370,0.9648648648648649,<=>
2130,BMD_RS02300,NODE_76_length_18936_cov_176.682645_10,80.769,312,58,1,1,312,1,310,0.0,518.0,312,1.0,<=>
2135,BMD_RS02305,NODE_76_length_18936_cov_176.682645_11,86.716,271,36,0,1,271,1,271,1.38e-159,441.0,271,1.0,<=>
2140,BMD_RS02310,NODE_76_length_18936_cov_176.682645_12,83.669,447,73,0,1,447,1,447,0.0,802.0,447,1.0,<=>
2146,BMD_RS02315,NODE_76_length_18936_cov_176.682645_13,60.965,228,88,1,7,233,7,234,1.03e-101,292.0,246,0.926829268292683,<=>
