,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
714,BSU_02210,NODE_86_length_16033_cov_198.151667_14,26.042,192,123,5,17,193,10,197,0.000878,36.6,307,0.6254071661237784,->
716,BSU_02220,NODE_14_length_58649_cov_164.143806_5,30.612,98,67,1,173,269,282,379,1.12e-13,67.0,276,0.35507246376811596,->
723,BSU_02230,NODE_54_length_23584_cov_154.105203_10,27.907,215,122,10,82,276,116,317,4.73e-09,54.3,385,0.5584415584415584,->
729,BSU_02260,NODE_131_length_8781_cov_148.559398_4,28.099,121,83,4,45,164,11,128,3.09e-07,47.4,297,0.4074074074074074,->
731,BSU_02270,NODE_83_length_16418_cov_147.392448_11,43.2,125,65,3,42,162,56,178,1.13e-24,91.7,178,0.702247191011236,<=>
734,BSU_02280,NODE_76_length_18936_cov_176.682645_1,36.667,120,71,1,29,143,30,149,1.21e-18,75.9,163,0.7361963190184049,->
736,BSU_02290,NODE_85_length_16197_cov_136.247891_6,31.343,268,166,3,11,260,7,274,5.86e-43,144.0,264,1.0151515151515151,<=>
737,BSU_02310,NODE_99_length_13785_cov_121.700102_10,27.57,428,261,11,32,441,8,404,1.99e-46,162.0,447,0.9574944071588367,<=>
739,BSU_02320,NODE_14_length_58649_cov_164.143806_5,28.431,102,73,0,5,106,277,378,1.98e-09,54.7,296,0.34459459459459457,->
742,BSU_02330,NODE_69_length_19291_cov_115.920839_23,73.077,312,84,0,3,314,5,316,0.0,499.0,323,0.9659442724458205,<=>
743,BSU_02340,NODE_85_length_16197_cov_136.247891_14,45.833,408,213,3,1,400,1,408,8.8e-122,357.0,415,0.983132530120482,->
751,BSU_02350,NODE_1_length_132867_cov_126.236720_118,53.651,671,263,12,1,628,1,666,0.0,651.0,632,1.0617088607594938,->
759,BSU_02360,NODE_31_length_36922_cov_127.720505_23,50.413,242,118,2,1,242,1,240,1.11e-78,234.0,250,0.968,->
764,BSU_02370,NODE_16_length_54124_cov_156.061039_35,37.879,66,41,0,2,67,5,70,9.12e-09,50.8,236,0.2796610169491525,->
770,BSU_02390,NODE_4_length_97076_cov_120.918257_71,60.641,343,134,1,14,356,15,356,1.49e-158,446.0,357,0.9607843137254902,->
773,BSU_02400,NODE_106_length_12173_cov_143.203704_5,32.819,454,299,3,8,461,2,449,2.92e-81,256.0,471,0.9639065817409767,->
779,BSU_02410,NODE_1_length_132867_cov_126.236720_127,25.743,303,192,10,13,313,11,282,5.59e-13,66.2,316,0.9588607594936709,->
781,BSU_02420,NODE_59_length_21307_cov_152.707772_19,61.111,468,180,1,1,466,4,471,0.0,543.0,479,0.9770354906054279,<=>
785,BSU_02440,NODE_150_length_6840_cov_128.374834_3,36.283,113,61,4,292,402,423,526,1.61e-10,59.3,411,0.2749391727493917,->
808,BSU_02450,NODE_3_length_98070_cov_142.751472_50,32.692,104,67,3,2,104,4,105,6.34e-08,47.4,315,0.33015873015873015,->
824,BSU_02460,NODE_3_length_98070_cov_142.751472_2,27.915,283,193,7,16,294,12,287,2.71e-27,105.0,309,0.9158576051779935,->
825,BSU_02470,NODE_6_length_84183_cov_123.491630_6,40.042,477,275,7,13,486,26,494,9.15e-110,332.0,489,0.9754601226993865,->
835,BSU_02480,NODE_39_length_29834_cov_124.570656_25,32.812,128,72,2,72,195,2,119,2.67e-17,75.1,456,0.2807017543859649,->
840,BSU_02490,NODE_131_length_8781_cov_148.559398_1,20.657,213,147,8,208,412,155,353,9.76e-05,41.2,456,0.46710526315789475,->
845,BSU_02500,NODE_40_length_28325_cov_130.622557_5,42.188,64,37,0,21,84,23,86,2.62e-07,47.0,234,0.27350427350427353,->
850,BSU_02550,NODE_27_length_40189_cov_161.615925_9,42.411,224,128,1,1,223,6,229,9.89e-59,182.0,227,0.986784140969163,->
894,BSU_02560,NODE_48_length_25400_cov_144.904316_16,29.386,228,140,9,87,306,234,448,1.05e-18,82.8,312,0.7307692307692307,->
910,BSU_02570,NODE_80_length_16641_cov_144.313934_5,46.862,239,126,1,4,242,4,241,1.12e-72,223.0,308,0.775974025974026,<=>
988,BSU_02590,NODE_93_length_15227_cov_99.800726_7,28.906,128,83,2,1,128,1,120,6.13e-11,53.5,129,0.9922480620155039,<=>
989,BSU_02600,NODE_9_length_68904_cov_166.400657_59,67.143,140,45,1,1,139,1,140,8.28e-67,196.0,143,0.9790209790209791,<=>
997,BSU_02630,NODE_148_length_6948_cov_154.031000_2,54.545,55,25,0,5,59,3,57,3.78e-16,62.4,71,0.7746478873239436,->
999,BSU_02640,NODE_148_length_6948_cov_154.031000_1,38.017,242,146,2,1,238,1,242,2.93e-54,172.0,243,0.9958847736625515,->
1001,BSU_02660,NODE_19_length_50639_cov_156.432795_20,27.451,204,133,7,32,221,11,213,1.21e-17,80.1,371,0.5498652291105122,->
1005,BSU_02670,NODE_6_length_84183_cov_123.491630_78,65.751,473,161,1,7,479,6,477,0.0,637.0,480,0.9854166666666667,<=>
1014,BSU_02680,NODE_62_length_21089_cov_116.788121_9,42.857,56,30,2,5,60,6,59,5.4e-06,42.0,189,0.2962962962962963,->
1018,BSU_02690,NODE_160_length_5537_cov_129.721612_4,36.061,330,191,5,53,373,4,322,1.61e-61,197.0,376,0.8776595744680851,<=>
1019,BSU_02710,NODE_16_length_54124_cov_156.061039_14,30.075,133,78,5,4,124,34,163,2.87e-05,38.5,128,1.0390625,->
1023,BSU_02730,NODE_11_length_62755_cov_125.058282_60,32.995,197,128,2,122,315,112,307,3.81e-42,145.0,319,0.6175548589341693,<=>
1042,BSU_02740,NODE_64_length_20277_cov_123.248119_1,33.594,128,73,5,6,122,5,131,6.81e-06,43.1,234,0.5470085470085471,->
1053,BSU_02750,NODE_2_length_103972_cov_145.337677_45,37.273,220,130,3,2,221,3,214,6.469999999999999e-48,157.0,247,0.8906882591093117,->
1137,BSU_02770,NODE_55_length_22758_cov_111.604206_32,29.889,271,138,10,42,305,37,262,3.7e-15,71.2,311,0.8713826366559485,->
1138,BSU_02810,NODE_48_length_25400_cov_144.904316_13,54.438,169,74,1,1,166,1,169,2.43e-64,192.0,168,1.005952380952381,<=>
1139,BSU_02830,NODE_1_length_132867_cov_126.236720_98,58.203,256,105,2,1,255,1,255,6.79e-105,302.0,259,0.9884169884169884,->
1164,BSU_02840,NODE_45_length_25994_cov_128.337269_11,47.34,564,289,7,1,559,5,565,0.0,554.0,562,1.00355871886121,->
1170,BSU_02850,NODE_116_length_10391_cov_148.007078_15,35.077,325,195,3,5,315,7,329,6.79e-66,207.0,320,1.015625,<=>
1172,BSU_02860,NODE_7_length_77487_cov_135.428446_34,41.919,198,113,1,2,197,5,202,1.24e-51,165.0,232,0.853448275862069,<=>
1252,BSU_02870,NODE_7_length_77487_cov_135.428446_33,34.524,252,156,2,2,245,4,254,7.45e-47,155.0,281,0.896797153024911,<=>
1254,BSU_02880,NODE_10_length_64414_cov_278.936102_56,48.624,327,168,0,4,330,3,329,1.76e-118,342.0,332,0.9849397590361446,<=>
1259,BSU_02920,NODE_11_length_62755_cov_125.058282_48,41.117,197,88,3,36,211,16,205,1.0299999999999999e-38,133.0,258,0.7635658914728682,->
1264,BSU_02940,NODE_6_length_84183_cov_123.491630_14,30.462,325,223,3,36,357,50,374,2.91e-54,180.0,364,0.8928571428571429,->
1265,BSU_02950,NODE_17_length_52560_cov_173.736505_2,72.75,400,108,1,3,401,2,401,0.0,592.0,401,0.9975062344139651,<=>
1279,BSU_02960,NODE_32_length_35583_cov_122.758576_31,30.37,135,87,3,33,160,29,163,4.96e-10,57.8,391,0.3452685421994885,->
1291,BSU_02970,NODE_37_length_30247_cov_147.301856_14,37.778,90,53,3,9,97,6,93,7.26e-12,53.9,101,0.8910891089108911,->
1297,BSU_02980,NODE_91_length_15369_cov_123.500850_6,45.815,227,117,2,46,270,15,237,2.1500000000000002e-64,206.0,419,0.5417661097852029,->
1368,BSU_02990,NODE_91_length_15369_cov_123.500850_5,35.616,146,88,2,90,232,19,161,2.4e-20,87.4,283,0.5159010600706714,->
1373,BSU_03010,NODE_31_length_36922_cov_127.720505_4,45.652,368,198,2,2,368,16,382,1.34e-103,308.0,384,0.9583333333333334,<=>
1379,BSU_03020,NODE_72_length_19087_cov_116.812678_14,31.315,479,306,5,1,474,1,461,2.7600000000000004e-79,251.0,478,1.002092050209205,<=>
1380,BSU_03040,NODE_177_length_3789_cov_120.522360_1,26.136,176,98,5,70,223,40,205,3.12e-07,50.1,660,0.26666666666666666,->
1383,BSU_03050,NODE_21_length_48808_cov_144.287763_32,62.581,310,110,1,7,316,7,310,1.3e-145,410.0,322,0.9627329192546584,<=>
1387,BSU_03060,NODE_21_length_48808_cov_144.287763_31,54.344,541,226,4,1,539,1,522,0.0,524.0,542,0.9981549815498155,<=>
1391,BSU_03070,NODE_32_length_35583_cov_122.758576_31,39.161,429,254,3,12,433,3,431,4.42e-98,301.0,513,0.8362573099415205,<=>
1412,BSU_03080,NODE_85_length_16197_cov_136.247891_4,37.778,45,28,0,54,98,49,93,1.06e-06,42.7,155,0.2903225806451613,<=>
1417,BSU_03090,NODE_34_length_32970_cov_130.782781_6,37.624,202,126,0,8,209,9,210,9.18e-42,137.0,210,0.9619047619047619,<=>
1418,BSU_03100,NODE_4_length_97076_cov_120.918257_88,42.478,226,126,3,18,242,18,240,8.52e-64,197.0,254,0.889763779527559,->
1421,BSU_03110,NODE_41_length_28144_cov_287.375387_13,27.82,133,86,5,17,143,17,145,0.000378,39.3,447,0.2975391498881432,<=>
1423,BSU_03130,NODE_10_length_64414_cov_278.936102_47,70.33,273,81,0,1,273,1,273,4.59e-145,404.0,273,1.0,<=>
1425,BSU_03150,NODE_45_length_25994_cov_128.337269_15,51.22,164,79,1,11,174,2,164,1.0600000000000001e-56,173.0,187,0.8770053475935828,<=>
1426,BSU_03160,NODE_122_length_9644_cov_129.069719_8,35.918,245,154,2,5,248,10,252,5.62e-51,164.0,254,0.9645669291338582,<=>
1434,BSU_03170,NODE_64_length_20277_cov_123.248119_8,42.357,314,162,4,1,313,1,296,6.22e-86,258.0,325,0.9661538461538461,<=>
1444,BSU_03190,NODE_44_length_26026_cov_120.653320_15,32.447,188,124,2,1,186,1,187,1.4500000000000002e-27,103.0,261,0.7203065134099617,<=>
1445,BSU_03200,NODE_35_length_30699_cov_187.081706_27,57.475,301,128,0,4,304,6,306,1.73e-131,373.0,304,0.9901315789473685,->
1447,BSU_03210,NODE_30_length_37530_cov_136.704616_1,69.186,516,159,0,1,516,1,516,0.0,769.0,516,1.0,->
1454,BSU_03220,NODE_17_length_52560_cov_173.736505_48,70.701,471,137,1,1,470,16,486,0.0,687.0,474,0.9936708860759493,<=>
1461,BSU_03230,NODE_72_length_19087_cov_116.812678_15,34.167,120,77,1,268,387,387,504,2.06e-11,62.0,412,0.2912621359223301,->
1466,BSU_03240,NODE_45_length_25994_cov_128.337269_7,26.899,316,182,8,2,283,12,312,7.470000000000001e-37,130.0,286,1.1048951048951048,<=>
1468,BSU_03250,NODE_39_length_29834_cov_124.570656_12,49.107,224,68,3,5,225,3,183,1.6900000000000002e-66,203.0,295,0.7593220338983051,<=>
1469,BSU_03260,NODE_55_length_22758_cov_111.604206_30,52.297,283,135,0,1,283,1,283,1.92e-109,316.0,285,0.9929824561403509,<=>
1473,BSU_03270,NODE_49_length_25224_cov_157.556011_12,45.122,328,178,2,1,328,1,326,5.96e-102,300.0,337,0.973293768545994,->
1479,BSU_03280,NODE_68_length_19445_cov_102.743546_13,56.048,248,108,1,3,249,1,248,2.37e-97,290.0,484,0.512396694214876,<=>
1482,BSU_03290,NODE_112_length_11337_cov_128.227353_4,66.346,104,35,0,1,104,1,104,1.57e-48,147.0,107,0.9719626168224299,<=>
1484,BSU_03300,NODE_112_length_11337_cov_128.227353_5,75.0,804,201,0,1,804,1,804,0.0,1308.0,806,0.9975186104218362,<=>
1492,BSU_03320,NODE_112_length_11337_cov_128.227353_5,46.125,787,400,7,1,764,1,786,0.0,739.0,772,1.0194300518134716,->
1500,BSU_03330,NODE_134_length_8294_cov_142.426676_5,29.496,139,95,3,41,177,49,186,0.000127,40.4,402,0.34577114427860695,->
1503,BSU_03340,NODE_28_length_39505_cov_139.222989_14,52.365,296,136,3,7,300,9,301,1.67e-105,307.0,305,0.9704918032786886,<=>
1505,BSU_03360,NODE_55_length_22758_cov_111.604206_12,83.871,124,20,0,50,173,1,124,1.14e-72,220.0,398,0.31155778894472363,<=>
1508,BSU_03370,NODE_2_length_103972_cov_145.337677_12,39.614,207,125,0,20,226,28,234,6.63e-56,175.0,227,0.9118942731277533,->
1511,BSU_03380,NODE_2_length_103972_cov_145.337677_13,34.657,277,165,8,8,277,3,270,1.19e-44,149.0,288,0.9618055555555556,->
1514,BSU_03390,NODE_16_length_54124_cov_156.061039_14,27.206,136,85,5,7,133,34,164,1.66e-05,39.7,152,0.8947368421052632,->
1515,BSU_03410,NODE_69_length_19291_cov_115.920839_9,41.283,499,247,9,9,478,8,489,8.53e-120,357.0,478,1.0439330543933054,->
1519,BSU_03440,NODE_32_length_35583_cov_122.758576_12,42.529,174,87,5,303,468,195,363,3.23e-26,108.0,574,0.30313588850174217,->
1523,BSU_03450,NODE_1_length_132867_cov_126.236720_112,53.039,181,85,0,6,186,6,186,3.01e-73,216.0,186,0.9731182795698925,<=>
1524,BSU_03460,NODE_105_length_12391_cov_163.916193_1,80.676,207,40,0,1,207,1,207,4.38e-118,331.0,211,0.981042654028436,<=>
1526,BSU_03470,NODE_1_length_132867_cov_126.236720_110,75.0,108,27,0,6,113,5,112,2.1699999999999999e-60,178.0,121,0.8925619834710744,<=>
1581,BSU_03510,NODE_131_length_8781_cov_148.559398_2,25.904,498,342,14,466,956,4,481,7.4200000000000004e-37,143.0,1276,0.390282131661442,->
1588,BSU_03550,NODE_26_length_40229_cov_115.819112_24,44.444,297,165,0,9,305,7,303,3.0699999999999998e-90,269.0,313,0.9488817891373802,<=>
1589,BSU_03560,NODE_86_length_16033_cov_198.151667_2,24.282,383,250,6,2,350,8,384,1.73e-30,119.0,445,0.8606741573033708,->
1596,BSU_03590,NODE_2_length_103972_cov_145.337677_11,62.14,243,92,0,1,243,1,243,1.37e-112,320.0,248,0.9798387096774194,<=>
1677,BSU_03600,NODE_2_length_103972_cov_145.337677_12,64.22,218,77,1,18,235,21,237,9.03e-100,287.0,235,0.9276595744680851,<=>
1680,BSU_03610,NODE_2_length_103972_cov_145.337677_13,57.037,270,111,5,1,267,1,268,1.51e-103,299.0,269,1.003717472118959,<=>
1684,BSU_03620,NODE_183_length_3333_cov_120.981265_1,28.975,283,195,5,1,280,1,280,7.55e-24,95.5,291,0.9725085910652921,->
1694,BSU_03660,NODE_131_length_8781_cov_148.559398_4,23.387,124,88,3,13,130,7,129,0.00012,39.3,282,0.4397163120567376,->
1695,BSU_03670,NODE_107_length_12129_cov_347.698058_3,63.158,494,177,3,3,491,2,495,0.0,609.0,493,1.002028397565923,<=>
1696,BSU_03700,NODE_11_length_62755_cov_125.058282_8,50.386,518,251,1,6,517,4,521,0.0,528.0,545,0.9504587155963303,<=>
1707,BSU_03710,NODE_11_length_62755_cov_125.058282_7,30.446,404,268,7,9,406,4,400,1.5799999999999998e-67,216.0,408,0.9901960784313726,<=>
1712,BSU_03720,NODE_11_length_62755_cov_125.058282_6,32.231,363,205,5,6,366,7,330,3.64e-56,184.0,374,0.9705882352941176,<=>
1718,BSU_03730,NODE_2_length_103972_cov_145.337677_11,38.537,205,113,7,20,215,16,216,3.2400000000000004e-36,125.0,227,0.9030837004405287,->
1796,BSU_03750,NODE_16_length_54124_cov_156.061039_46,45.455,231,119,4,2,226,4,233,4.1700000000000004e-66,201.0,228,1.013157894736842,->
1831,BSU_03760,NODE_16_length_54124_cov_156.061039_47,36.957,230,141,4,240,466,355,583,7.36e-39,145.0,474,0.48523206751054854,->
1862,BSU_03788,NODE_2_length_103972_cov_145.337677_51,71.429,21,6,0,2,22,4,24,8.6e-05,31.2,30,0.7,<=>
1864,BSU_03789,NODE_72_length_19087_cov_116.812678_2,58.065,31,12,1,8,37,2,32,0.000647,29.6,38,0.8157894736842105,->
1865,BSU_03790,NODE_75_length_18964_cov_280.329645_11,57.589,448,190,0,1,448,1,448,0.0,543.0,455,0.9846153846153847,<=>
1868,BSU_03800,NODE_66_length_19950_cov_117.172848_12,69.401,317,97,0,1,317,1,317,2.0100000000000002e-156,437.0,317,1.0,<=>
1875,BSU_03810,NODE_66_length_19950_cov_117.172848_13,64.557,316,110,2,1,314,1,316,3.28e-136,385.0,316,1.0,<=>
1881,BSU_03820,NODE_66_length_19950_cov_117.172848_14,67.46,252,82,0,1,252,1,252,3.0100000000000004e-129,363.0,253,0.9960474308300395,<=>
1960,BSU_03830,NODE_66_length_19950_cov_117.172848_15,51.713,321,146,3,1,316,1,317,1.61e-118,341.0,318,1.009433962264151,<=>
1964,BSU_03840,NODE_91_length_15369_cov_123.500850_9,49.16,476,219,3,6,461,5,477,1.1200000000000001e-160,461.0,473,1.0063424947145878,<=>
1977,BSU_03850,NODE_69_length_19291_cov_115.920839_28,29.762,84,54,1,15,93,12,95,4.3e-05,40.4,293,0.28668941979522183,->
1978,BSU_03860,NODE_28_length_39505_cov_139.222989_21,42.0,250,136,3,1,245,1,246,1.06e-65,201.0,250,1.0,->
1981,BSU_03870,NODE_37_length_30247_cov_147.301856_13,50.0,96,46,2,1,95,1,95,1.72e-30,100.0,96,1.0,<=>
1984,BSU_03880,NODE_37_length_30247_cov_147.301856_14,55.882,102,45,0,1,102,1,102,7.469999999999999e-38,120.0,105,0.9714285714285714,<=>
1994,BSU_03890,NODE_50_length_24977_cov_129.268353_25,24.651,215,139,11,128,331,41,243,4.75e-07,48.5,480,0.4479166666666667,->
1998,BSU_03900,NODE_29_length_39116_cov_140.738851_21,63.765,425,154,0,12,436,19,443,0.0,573.0,437,0.9725400457665904,<=>
2008,BSU_03910,NODE_29_length_39116_cov_140.738851_24,56.277,462,198,2,3,463,17,475,0.0,534.0,463,0.9978401727861771,<=>
2016,BSU_03920,NODE_1_length_132867_cov_126.236720_99,60.211,284,113,0,1,284,1,284,5.76e-121,345.0,288,0.9861111111111112,<=>
2017,BSU_03930,NODE_1_length_132867_cov_126.236720_98,69.084,262,81,0,1,262,1,262,6.82e-141,393.0,262,1.0,<=>
2041,BSU_03950,NODE_113_length_11047_cov_117.127894_11,24.771,218,138,8,217,427,75,273,3.75e-07,48.9,542,0.4022140221402214,<=>
2045,BSU_03960,NODE_75_length_18964_cov_280.329645_14,34.483,58,38,0,1,58,1,58,0.000265,37.4,191,0.3036649214659686,->
2046,BSU_03970,NODE_20_length_50375_cov_304.031771_16,30.769,104,72,0,5,108,6,109,1.05e-16,67.4,118,0.8813559322033898,<=>
2047,BSU_03981,NODE_54_length_23584_cov_154.105203_22,64.619,472,157,3,8,477,3,466,0.0,614.0,479,0.9853862212943633,<=>
2048,BSU_03982,NODE_54_length_23584_cov_154.105203_22,52.941,136,63,1,3,138,491,625,9.99e-46,154.0,144,0.9444444444444444,->
2051,BSU_03990,NODE_54_length_23584_cov_154.105203_20,47.34,376,189,3,4,373,5,377,6.75e-106,313.0,374,1.0053475935828877,<=>
2052,BSU_04000,NODE_38_length_30058_cov_156.692839_10,38.529,340,197,8,7,338,4,339,6.5e-67,212.0,355,0.9577464788732394,->
2054,BSU_04010,NODE_37_length_30247_cov_147.301856_17,46.108,167,89,1,21,186,17,183,3.97e-52,162.0,188,0.8882978723404256,->
2057,BSU_04030,NODE_57_length_22552_cov_122.070834_14,36.8,125,73,3,6,124,11,135,1.55e-19,75.9,131,0.9541984732824428,->
2058,BSU_04040,NODE_99_length_13785_cov_121.700102_1,67.917,240,77,0,10,249,6,245,9.210000000000001e-117,331.0,250,0.96,<=>
2066,BSU_04050,NODE_4_length_97076_cov_120.918257_58,68.0,250,80,0,3,252,3,252,1.0500000000000001e-123,349.0,258,0.9689922480620154,<=>
2067,BSU_04060,NODE_4_length_97076_cov_120.918257_57,75.61,410,95,1,1,405,1,410,0.0,606.0,405,1.0123456790123457,<=>
2070,BSU_04070,NODE_4_length_97076_cov_120.918257_56,68.872,257,79,1,2,258,7,262,2.37e-135,379.0,258,0.9961240310077519,<=>
2071,BSU_04080,NODE_4_length_97076_cov_120.918257_55,55.508,236,102,1,6,238,13,248,1.35e-96,280.0,241,0.979253112033195,<=>
2072,BSU_04090,NODE_4_length_97076_cov_120.918257_54,51.662,331,149,3,1,331,3,322,1.98e-123,354.0,336,0.9851190476190477,<=>
2073,BSU_04100,NODE_4_length_97076_cov_120.918257_51,61.044,249,97,0,1,249,1,249,3.04e-113,322.0,251,0.9920318725099602,<=>
2075,BSU_04110,NODE_120_length_9986_cov_150.012211_5,28.571,217,123,9,3,202,55,256,4.79e-14,66.2,214,1.014018691588785,->
2076,BSU_04130,NODE_107_length_12129_cov_347.698058_9,43.158,95,54,0,1,95,1,95,3.7100000000000005e-27,92.8,96,0.9895833333333334,<=>
2077,BSU_04140,NODE_144_length_7316_cov_143.496616_2,43.134,670,367,10,2,665,1,662,0.0,551.0,669,1.0014947683109119,<=>
2087,BSU_04150,NODE_1_length_132867_cov_126.236720_125,59.459,296,120,0,1,296,1,296,3.4999999999999997e-131,372.0,301,0.9833887043189369,<=>
2094,BSU_04160,NODE_54_length_23584_cov_154.105203_21,33.286,703,439,8,1,689,1,687,3.41e-130,397.0,695,1.0115107913669066,<=>
2099,BSU_04170,NODE_4_length_97076_cov_120.918257_40,42.315,501,282,2,3,501,5,500,6.08e-138,404.0,504,0.9940476190476191,<=>
2109,BSU_04180,NODE_37_length_30247_cov_147.301856_4,31.132,106,68,3,18,123,18,118,1.7e-05,40.8,182,0.5824175824175825,<=>
2110,BSU_04190,NODE_30_length_37530_cov_136.704616_5,60.289,277,110,0,8,284,10,286,1.5600000000000002e-125,356.0,287,0.9651567944250871,->
2134,BSU_04210,NODE_97_length_14286_cov_124.306777_6,41.667,180,104,1,1,180,1,179,1e-49,156.0,184,0.9782608695652174,<=>
2142,BSU_04220,NODE_10_length_64414_cov_278.936102_13,57.343,143,59,2,1,141,1,143,8.280000000000001e-56,168.0,141,1.0141843971631206,<=>
2144,BSU_04240,NODE_62_length_21089_cov_116.788121_8,47.423,97,51,0,1,97,1,97,2.3000000000000002e-29,98.2,97,1.0,<=>
2145,BSU_04250,NODE_32_length_35583_cov_122.758576_6,50.0,142,71,0,1,142,1,142,3.97e-52,159.0,145,0.9793103448275862,<=>
2148,BSU_04260,NODE_154_length_6180_cov_107.793216_2,47.868,727,329,9,3,722,2,685,0.0,662.0,728,0.9986263736263736,<=>
2151,BSU_04280,NODE_36_length_30262_cov_128.448070_20,25.581,129,89,2,131,255,233,358,1.66e-06,45.8,284,0.45422535211267606,->
2153,BSU_04300,NODE_104_length_12585_cov_285.166613_10,31.343,134,75,6,50,180,5,124,7.34e-09,53.5,421,0.3182897862232779,->
2159,BSU_04330,NODE_10_length_64414_cov_278.936102_43,54.762,42,19,0,28,69,66,107,6.42e-08,47.0,150,0.28,->
2165,BSU_04340,NODE_38_length_30058_cov_156.692839_6,31.332,533,346,9,10,529,19,544,1.2600000000000001e-77,253.0,575,0.9269565217391305,->
2166,BSU_04370,NODE_62_length_21089_cov_116.788121_12,45.783,83,45,0,2,84,1,83,2.27e-11,51.6,86,0.9651162790697675,->
2167,BSU_04390,NODE_76_length_18936_cov_176.682645_2,53.992,263,116,2,4,266,2,259,2.09e-102,296.0,273,0.9633699633699634,<=>
2171,BSU_04420,NODE_94_length_14807_cov_126.816633_9,31.868,91,60,1,1,91,1,89,1.63e-15,66.2,120,0.7583333333333333,<=>
2172,BSU_04430,NODE_100_length_13446_cov_108.778592_6,70.849,271,78,1,1,270,1,271,6.7700000000000005e-143,400.0,274,0.9890510948905109,<=>
2174,BSU_04440,NODE_70_length_19252_cov_126.168136_4,48.673,339,174,0,4,342,3,341,3.77e-119,345.0,351,0.9658119658119658,<=>
2175,BSU_04450,NODE_70_length_19252_cov_126.168136_3,49.522,523,263,1,5,526,3,525,0.0,532.0,536,0.9757462686567164,<=>
2204,BSU_04460,NODE_70_length_19252_cov_126.168136_2,52.212,226,107,1,1,225,1,226,1.2e-84,248.0,227,0.9955947136563876,<=>
2241,BSU_04470,NODE_70_length_19252_cov_126.168136_5,59.512,410,165,1,4,412,5,414,3.57e-179,503.0,422,0.9715639810426541,<=>
2248,BSU_04480,NODE_16_length_54124_cov_156.061039_40,21.138,246,158,6,112,331,118,353,1.33e-06,46.2,351,0.7008547008547008,->
2251,BSU_04490,NODE_10_length_64414_cov_278.936102_60,49.492,295,144,4,5,297,6,297,1.51e-97,286.0,309,0.9546925566343042,<=>
2329,BSU_04500,NODE_10_length_64414_cov_278.936102_61,38.618,246,145,2,1,244,10,251,1.9300000000000002e-47,154.0,247,0.9959514170040485,<=>
2330,BSU_04520,NODE_5_length_93380_cov_122.726547_70,52.941,374,176,0,7,380,7,380,2.62e-149,424.0,382,0.9790575916230366,<=>
2335,BSU_04536,NODE_190_length_3079_cov_321.002665_1,55.882,34,15,0,9,42,12,45,1.65e-06,37.4,55,0.6181818181818182,<=>
2337,BSU_04540,NODE_76_length_18936_cov_176.682645_14,50.714,280,138,0,8,287,6,285,5.85e-101,294.0,291,0.9621993127147767,->
2341,BSU_04550,NODE_6_length_84183_cov_123.491630_49,57.843,102,43,0,1,102,1,102,6.91e-41,127.0,107,0.9532710280373832,<=>
2344,BSU_04560,NODE_54_length_23584_cov_154.105203_10,68.732,355,111,0,1,355,8,362,0.0,520.0,355,1.0,<=>
2346,BSU_04570,NODE_54_length_23584_cov_154.105203_9,56.541,451,193,1,1,448,1,451,0.0,520.0,458,0.9847161572052402,<=>
2351,BSU_04580,NODE_54_length_23584_cov_154.105203_8,69.136,486,142,1,5,490,4,481,0.0,651.0,495,0.9818181818181818,<=>
2361,BSU_04590,NODE_41_length_28144_cov_287.375387_7,40.714,140,83,0,18,157,19,158,2.47e-34,115.0,160,0.875,<=>
2363,BSU_04600,NODE_41_length_28144_cov_287.375387_8,27.66,470,299,15,6,465,3,441,5.52e-42,152.0,494,0.951417004048583,<=>
2365,BSU_04610,NODE_54_length_23584_cov_154.105203_6,40.722,194,115,0,1,194,4,197,1.58e-51,161.0,200,0.97,<=>
